Package Namespace	Requiremets Type	Code	Requirement Statements	Files/Folders/ or Class/Methods Responible to deliver this requirements	Status	Notes on Status	Date Last Updated
`Nexus\Statutory.Accounting.MYS.Prop`	Functional Requirement	FUN-SAP-8239	Implement ProprietorshipReportAdapter generating simplified Balance Sheet		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.MYS.Prop`	Functional Requirement	FUN-SAP-8240	Generate PDF output only (no XBRL requirement)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	Functional Requirement	FUN-ATM-8241	Provide feature management UI for enabling/disabling compliance schemes		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	Functional Requirement	FUN-ATM-8242	Provide feature management UI for enabling/disabling statutory modules		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	Functional Requirement	FUN-ATM-8243	Display compliance scheme status and configuration audit results		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	Functional Requirement	FUN-ATM-8244	Provide statutory report generation UI with parameter selection		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	Functional Requirement	FUN-ATM-8245	Display statutory filing calendar with due dates and submission status		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	Functional Requirement	FUN-ATM-8246	Support multi-tenant statutory configuration (different countries per tenant)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Performance Requirement	PER-CMP-8301	Configuration audit completion time < 2 seconds for 50+ configuration checks		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Performance Requirement	PER-CMP-8302	SOD rule evaluation time < 100ms per check		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Performance Requirement	PER-CMP-8303	Compliance dashboard load time < 500ms		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Performance Requirement	PER-STT-8304	Statutory report generation time < 5 seconds for 10,000 transactions		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Performance Requirement	PER-STT-8305	XBRL validation time < 2 seconds		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Performance Requirement	PER-SPM-8306	EPF/SOCSO/EIS calculation time < 50ms per employee		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Performance Requirement	PER-SPM-8307	PCB calculation time < 100ms per employee		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Performance Requirement	PER-SPM-8308	Bulk filing file generation (1,000 employees) < 10 seconds		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Reliability Requirement	REL-CMP-8401	Compliance scheme activation uses database transactions (ACID compliance)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Reliability Requirement	REL-CMP-8402	Configuration audit failures rollback scheme activation		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Reliability Requirement	REL-CMP-8403	SOD violation checks must complete before transaction commit		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Reliability Requirement	REL-STT-8404	Statutory report generation uses database transactions (ACID compliance)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Reliability Requirement	REL-STT-8405	Schema validation failures prevent file generation		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Reliability Requirement	REL-STT-8406	Generated reports stored immutably (append-only)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Reliability Requirement	REL-SPM-8407	Calculation engine uses exact arithmetic (no floating point errors)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Reliability Requirement	REL-SPM-8408	Rate version conflicts prevent payroll calculation		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Security and Compliance Requirement	SEC-CMP-8501	Implement audit logging for all compliance scheme changes using AuditLoggerContract		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Security and Compliance Requirement	SEC-CMP-8502	Enforce tenant isolation for all compliance data via tenant scoping		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Security and Compliance Requirement	SEC-CMP-8503	Support role-based access control for compliance configuration		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Security and Compliance Requirement	SEC-CMP-8504	Encrypt sensitive compliance data at rest		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Security and Compliance Requirement	SEC-CMP-8505	SOD violation logs MUST be immutable and tamper-proof		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Security and Compliance Requirement	SEC-CMP-8506	Compliance officer role separation enforced at application layer		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Security and Compliance Requirement	SEC-STT-8507	Implement audit logging for all statutory report generation using AuditLoggerContract		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Security and Compliance Requirement	SEC-STT-8508	Enforce tenant isolation for all statutory data via tenant scoping		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Security and Compliance Requirement	SEC-STT-8509	Support role-based access control for statutory report access		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Security and Compliance Requirement	SEC-STT-8510	Encrypt statutory reports at rest		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Security and Compliance Requirement	SEC-STT-8511	Generated reports MUST be digitally signed for authenticity		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Security and Compliance Requirement	SEC-STT-8512	Prevent unauthorized modification of taxonomy mappings		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Security and Compliance Requirement	SEC-SPM-8513	Mask employee statutory numbers in logs (show only last 4 digits)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Security and Compliance Requirement	SEC-SPM-8514	Filing file access restricted to authorized personnel only		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Integration Requirement	INT-CMP-8601	Integrate with Nexus\Setting for feature flag and configuration management		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Integration Requirement	INT-CMP-8602	Integrate with Nexus\AuditLogger for compliance audit trail		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Integration Requirement	INT-CMP-8603	Integrate with Nexus\Notifier for compliance violation notifications		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Integration Requirement	INT-CMP-8604	Integrate with Nexus\Identity for SOD user role checks		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	Integration Requirement	INT-CMP-8605	Integrate with Nexus\Workflow for compliance approval workflows		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Integration Requirement	INT-STT-8606	Integrate with Nexus\Finance for trial balance data retrieval		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Integration Requirement	INT-STT-8607	Integrate with Nexus\Accounting for financial statement data		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Integration Requirement	INT-STT-8608	Integrate with Nexus\Payroll for payroll summary data		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Integration Requirement	INT-STT-8609	Integrate with Nexus\Period for period lock validation		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Integration Requirement	INT-STT-8610	Integrate with Nexus\AuditLogger for statutory operation audit trail		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	Integration Requirement	INT-STT-8611	Integrate with Nexus\Storage for immutable report archival		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Integration Requirement	INT-SPM-8612	Integrate with Nexus\Hrm for employee statutory data (EPF/SOCSO/Tax numbers)		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	Integration Requirement	INT-SPM-8613	Consume PayloadInterface from Nexus\Payroll for calculation input		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Integration Requirement	INT-SAS-8614	Consume trial balance from Nexus\Finance via FinanceInterface		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Accounting.SSM`	Integration Requirement	INT-SAS-8615	Consume account metadata from Nexus\Finance for taxonomy mapping		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	User Story	USE-CMP-8701	As a System Admin, I want to enable ISO 14001 compliance scheme so that environmental management requirements are enforced		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	User Story	USE-CMP-8702	As a Compliance Officer, I want to view compliance configuration audit results so that I can fix violations before scheme activation		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	User Story	USE-CMP-8703	As a Compliance Officer, I want to receive notifications for SOD violations so that I can investigate potential fraud		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	User Story	USE-CMP-8704	As a System Admin, I want to view active compliance schemes per tenant so that I can manage multi-tenant compliance configurations		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Compliance`	User Story	USE-CMP-8705	As an Auditor, I want to generate compliance audit reports so that I can verify adherence to policies		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	User Story	USE-STT-8706	As an Accountant, I want to generate MBRS XBRL files so that I can submit to SSM digitally		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	User Story	USE-STT-8707	As an Accountant, I want to map Chart of Accounts to SSM taxonomy tags so that reports are compliant		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	User Story	USE-STT-8708	As an Accountant, I want to validate XBRL before submission so that I can fix errors before filing		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	User Story	USE-STT-8709	As an Accountant, I want to retrieve historical statutory reports so that I can respond to audit queries		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory`	User Story	USE-STT-8710	As a System Admin, I want to view statutory filing calendar so that I can ensure timely submissions		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	User Story	USE-SPM-8711	As an HR Manager, I want to generate EPF Form A so that I can submit employee contributions to KWSP		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	User Story	USE-SPM-8712	As an HR Manager, I want to generate SOCSO Borang 8A so that I can submit to Perkeso		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	User Story	USE-SPM-8713	As an HR Manager, I want to generate EA forms for all employees so that they can file income tax		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	User Story	USE-SPM-8714	As an HR Manager, I want EPF/SOCSO/EIS calculations to be accurate so that I comply with Malaysian labor laws		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Statutory.Payroll.MYS`	User Story	USE-SPM-8715	As a Payroll Admin, I want to update statutory rates without code changes so that I can respond to government rate changes quickly		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	User Story	USE-ATM-8716	As a System Admin, I want to enable/disable compliance features via UI so that I can manage licensed features		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	User Story	USE-ATM-8717	As a System Admin, I want to enable/disable statutory modules per tenant so that I can configure country-specific requirements		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
`Nexus\Atomy`	User Story	USE-ATM-8718	As a Developer, I want clear separation between compliance and statutory so that I can maintain each independently		Deferred	Functional/performance/security/integration requirements to be implemented in future iterations	2025-11-18
